>python -u "runit.py"
./timeucds/ucds0
1911.413574, 3852.339600, 10498.078125, 8235.924805, 4425.715820, 3868.408691, 1230.122437, 11.349092, 6.510480, 6.359404, 6.629122; 118.803207 - 2722.167480 - 143.823837 - 2654.368408 - 129.219040 - 2771.281250 - 156.785294 - 3251.223633 - 150.083481 - 3764.513672 - 289.395599 - 4524.578125 - 200.088348 - 4580.770020 - 213.145126 - 4607.728027 - 127.597862 - 4764.575684 - 173.764343 - 4759.613281 - 16384
3110.000244, 4296.503418, 13579.776367, 10057.704102, 8896.290039, 4255.768555, 1265.108643, 11.423944, 6.580479, 6.596004, 6.617085; 176.003418 - 2833.082520 - 118.174072 - 2838.694824 - 210.071396 - 2977.357178 - 329.703033 - 3225.643799 - 227.739685 - 4304.882324 - 259.211273 - 4608.647949 - 203.206070 - 5042.360840 - 283.078094 - 4857.077148 - 249.199600 - 4795.520020 - 286.511108 - 4142.768066 - 32768
5709.374023, 4535.363281, 14916.015625, 11056.574219, 6715.442383, 4527.738770, 1285.784302, 12.752964, 6.717305, 6.614079, 6.627869; 233.219772 - 3018.840088 - 162.691727 - 3304.936035 - 172.088791 - 3595.150635 - 413.616089 - 4180.401367 - 320.702057 - 4688.160156 - 238.758255 - 4586.374023 - 282.398285 - 4428.182129 - 254.291702 - 4503.520020 - 292.059662 - 4338.857422 - 488.432831 - 4125.602051 - 65536
5643.897949, 4660.006348, 15249.205078, 11292.820312, 10505.650391, 4668.138672, 1296.694092, 11.399725, 6.596949, 6.495272, 6.450709; 157.014496 - 3420.465332 - 153.895264 - 3670.264648 - 203.730942 - 3637.810303 - 294.163361 - 4273.075684 - 303.198303 - 3981.506836 - 314.469604 - 4079.593506 - 401.531555 - 4125.823242 - 382.448944 - 4135.140137 - 453.826050 - 4260.441406 - 513.747559 - 4378.484863 - 131072
6402.709473, 4725.500488, 13361.741211, 10543.397461, 9950.174805, 4731.271973, 1301.511841, 12.101386, 6.859627, 6.740001, 6.829113; 144.876434 - 3279.554932 - 197.102463 - 3471.725830 - 194.800507 - 2805.167236 - 331.963074 - 3534.356445 - 323.465790 - 3738.362061 - 395.031250 - 3932.733154 - 471.830322 - 4040.332520 - 401.961182 - 4142.624512 - 359.453003 - 4348.624512 - 471.105133 - 4185.919922 - 262144
3694.215576, 4760.440918, 10107.146484, 10081.104492, 10054.361328, 4765.445801, 1304.216309, 11.780896, 6.775397, 6.757533, 6.819761; 227.681274 - 2160.748291 - 192.656067 - 2102.581055 - 240.531540 - 1940.536255 - 387.840698 - 2311.292480 - 386.213623 - 2258.953613 - 350.208771 - 1867.213623 - 417.186798 - 3110.144043 - 328.366211 - 2654.755615 - 431.172089 - 3218.497559 - 496.255188 - 2865.400146 - 524288
2118.055908, 4711.917480, 2846.987793, 2815.823242, 2758.587891, 4734.077148, 1300.791748, 11.365657, 6.845111, 6.730546, 6.909224; 174.217026 - 1235.388306 - 240.473663 - 1198.010132 - 232.711197 - 1251.824951 - 397.766785 - 1314.789429 - 369.307190 - 1350.207031 - 439.525055 - 1356.844360 - 454.981934 - 1366.187744 - 420.867737 - 1355.709961 - 466.940033 - 1370.333496 - 490.732788 - 1388.106812 - 1048576
1590.341431, 4201.412598, 1665.080322, 1672.458496, 1757.903076, 4568.775879, 1296.132324, 12.516431, 6.562726, 6.513845, 6.644186; 239.813095 - 1032.905518 - 237.071152 - 1036.301880 - 241.545425 - 1035.657227 - 415.224030 - 1092.656128 - 415.878754 - 1118.258423 - 467.129120 - 1140.830322 - 472.016266 - 1146.067017 - 476.289185 - 1146.118774 - 502.671753 - 1154.722412 - 533.070679 - 1164.046387 - 2097152
18.335415, 3934.396484, 1589.528198, 1583.013550, 1429.453247, 3958.046875, 1196.823120, 10.975207, 6.888296, 6.781161, 6.887284; 6.840816 - 8.932574 - 9.899141 - 10.847816 - 35.514538 - 17.410830 - 28.061743 - 10.619458 - 20.222569 - 8.813442 - 71.972061 - 1134.200806 - 475.637024 - 558.796570 - 448.371613 - 22.717184 - 37.059143 - 7.676729 - 58.725292 - 1165.423950 - 4194304
>Exit code: 0
